model,nodes,vertices,features,time,exp_type,density
gat,1,262144,16,10.440826892852783,GAT_DIST_SAMPLE,
gat,1,262144,16,5.461,GAT_THIS_WORK,0.001
gat,1,524288,128,11.273427724838257,GAT_DIST_SAMPLE,0.0001
gat,1,524288,128,12.921324491500854,GAT_DIST,0.001
gat,1,524288,128,14.827,GAT_THIS_WORK,0.0001
gat,1,524288,128,16.936429977416992,GAT_DIST_SAMPLE,0.001
gat,1,524288,128,9.92596173286438,GAT_DIST,0.0001
gat,1,524288,16,22.633,GAT_THIS_WORK,0.001
gat,1,524288,16,3.622,GAT_THIS_WORK,0.0001
gat,16,1048576,128,17.21,GAT_THIS_WORK,0.001
gat,16,1048576,128,6.808,GAT_THIS_WORK,0.0001
gat,16,1048576,128,6.812,GAT_THIS_WORK,0.0001
gat,16,1048576,16,1.004,GAT_THIS_WORK,0.0001
gat,16,1048576,16,1.014,GAT_THIS_WORK,0.0001
gat,16,1048576,16,3.372950553894043,GAT_DIST,
gat,16,1048576,16,4.100652933120728,GAT_DIST_SAMPLE,
gat,16,1048576,16,5.444,GAT_THIS_WORK,0.001
gat,16,131072,128,0.1673285961151123,GAT_DIST,0.0001
gat,16,131072,128,0.2212252616882324,GAT_DIST,0.001
gat,16,131072,128,0.2379052639007568,GAT_DIST,0.01
gat,16,131072,128,0.2804360389709472,GAT_DIST_SAMPLE,0.0001
gat,16,131072,128,0.4068357944488525,GAT_GAT_DIST,
gat,16,131072,128,0.4145412445068359,GAT_DIST_SAMPLE,0.001
gat,16,131072,128,0.4879443645477295,GAT_DIST_SAMPLE,0.01
gat,16,131072,128,0.574,GAT_THIS_WORK,0.0001
gat,16,131072,128,0.682,GAT_THIS_WORK,0.001
gat,16,131072,128,0.7141697406768799,GAT_GAT_DIST_SAMPLE,
gat,16,131072,128,1.133,GAT_GAT_THIS_WORK,
gat,16,131072,128,1.136,GAT_THIS_WORK,0.01
gat,16,131072,128,1.212,GAT_THIS_WORK,0.01
gat,16,131072,16,0.103,GAT_THIS_WORK,0.0001
gat,16,131072,16,0.136,GAT_THIS_WORK,0.001
gat,16,131072,16,0.2152793407440185,GAT_DIST,
gat,16,131072,16,0.409,GAT_THIS_WORK,0.01
gat,16,131072,16,0.6002459526062012,GAT_DIST_SAMPLE,
gat,16,2097152,128,17.398,GAT_THIS_WORK,0.0001
gat,16,2097152,128,17.518,GAT_THIS_WORK,0.0001
gat,16,2097152,16,11.518293857574465,GAT_DIST,
gat,16,2097152,16,12.91869854927063,GAT_DIST_SAMPLE,
gat,16,2097152,16,21.393,GAT_THIS_WORK,0.001
gat,16,2097152,16,4.036,GAT_THIS_WORK,0.0001
gat,16,2097152,16,4.037,GAT_THIS_WORK,0.0001
gat,16,262144,128,0.307314395904541,GAT_DIST,0.0001
gat,16,262144,128,0.4514834880828857,GAT_DIST,0.001
gat,16,262144,128,0.5109801292419434,GAT_DIST_SAMPLE,0.0001
gat,16,262144,128,0.5422298908233643,GAT_DIST,0.01
gat,16,262144,128,0.7522289752960205,GAT_DIST_SAMPLE,0.001
gat,16,262144,128,0.9410879611968994,GAT_DIST_SAMPLE,0.01
gat,16,262144,128,1.531,GAT_THIS_WORK,0.0001
gat,16,262144,128,1.95,GAT_THIS_WORK,0.001
gat,16,262144,128,4.733,GAT_THIS_WORK,0.01
gat,16,262144,128,4.756,GAT_THIS_WORK,0.01
gat,16,262144,16,0.193,GAT_THIS_WORK,0.0001
gat,16,262144,16,0.365,GAT_THIS_WORK,0.001
gat,16,262144,16,0.4115698337554931,GAT_DIST,
gat,16,262144,16,1.078711986541748,GAT_DIST_SAMPLE,
gat,16,262144,16,1.717,GAT_THIS_WORK,0.01
gat,16,262144,16,1.806,GAT_THIS_WORK,0.01
gat,16,524288,128,0.8344874382019043,GAT_DIST,0.0001
gat,16,524288,128,1.0331761837005615,GAT_DIST,0.001
gat,16,524288,128,1.2248883247375488,GAT_DIST_SAMPLE,0.0001
gat,16,524288,128,1.6462459564208984,GAT_DIST_SAMPLE,0.001
gat,16,524288,128,17.572,GAT_THIS_WORK,0.01
gat,16,524288,128,17.627,GAT_THIS_WORK,0.01
gat,16,524288,128,2.977,GAT_THIS_WORK,0.0001
gat,16,524288,128,3.021,GAT_THIS_WORK,0.0001
gat,16,524288,128,5.277,GAT_THIS_WORK,0.001
gat,16,524288,128,5.291,GAT_THIS_WORK,0.001
gat,16,524288,16,0.394,GAT_THIS_WORK,0.0001
gat,16,524288,16,0.402,GAT_THIS_WORK,0.0001
gat,16,524288,16,1.349,GAT_THIS_WORK,0.001
gat,16,524288,16,1.358,GAT_THIS_WORK,0.001
gat,16,524288,16,7.208,GAT_THIS_WORK,0.01
gat,16,524288,16,7.222,GAT_THIS_WORK,0.01
gat,2,1048576,16,24.57945466041565,GAT_DIST,
gat,2,1048576,16,31.660234689712524,GAT_DIST_SAMPLE,
gat,2,131072,128,0.6752679347991943,GAT_DIST,0.0001
gat,2,131072,128,0.8604655265808105,GAT_DIST,0.001
gat,2,131072,128,0.8951916694641113,GAT_DIST_SAMPLE,0.0001
gat,2,131072,128,0.9831864833831788,GAT_DIST,0.01
gat,2,131072,128,1.155390977859497,GAT_DIST_SAMPLE,0.001
gat,2,131072,128,1.2401857376098633,GAT_GAT_DIST,
gat,2,131072,128,1.345430612564087,GAT_DIST_SAMPLE,0.01
gat,2,131072,128,1.831625699996948,GAT_GAT_DIST_SAMPLE,
gat,2,131072,16,0.344144344329834,GAT_DIST,0.001
gat,2,131072,16,0.3775691986083984,GAT_DIST,
gat,2,131072,16,0.386765718460083,GAT_DIST,0.01
gat,2,131072,16,0.5676872730255127,GAT_DIST,0.0001
gat,2,131072,16,0.8592114448547363,GAT_DIST_SAMPLE,0.0001
gat,2,131072,16,1.012298345565796,GAT_DIST_SAMPLE,0.001
gat,2,131072,16,1.222947359085083,GAT_DIST_SAMPLE,0.01
gat,2,131072,16,1.632054090499878,GAT_DIST_SAMPLE,
gat,2,2097152,16,108.273903131485,GAT_DIST_SAMPLE,
gat,2,2097152,16,84.61757564544678,GAT_DIST,
gat,2,262144,128,1.824922561645508,GAT_DIST,0.0001
gat,2,262144,128,2.277863025665283,GAT_DIST_SAMPLE,0.0001
gat,2,262144,128,2.3470258712768555,GAT_DIST,0.001
gat,2,262144,128,2.7826056480407715,GAT_DIST,0.01
gat,2,262144,128,2.974632024765014,GAT_DIST_SAMPLE,0.001
gat,2,262144,128,3.455185413360596,GAT_DIST_SAMPLE,0.01
gat,2,262144,16,1.0713376998901367,GAT_DIST,0.0001
gat,2,262144,16,1.108419418334961,GAT_DIST,0.001
gat,2,262144,16,1.9824965000152588,GAT_DIST,
gat,2,262144,16,2.1297383308410645,GAT_DIST_SAMPLE,0.0001
gat,2,262144,16,2.806581735610962,GAT_DIST_SAMPLE,0.001
gat,2,262144,16,5.125658750534058,GAT_DIST_SAMPLE,
gat,2,524288,128,5.184359550476074,GAT_DIST,0.0001
gat,2,524288,128,6.087036848068237,GAT_DIST_SAMPLE,0.0001
gat,2,524288,128,6.5616984367370605,GAT_DIST,0.001
gat,2,524288,128,8.214942932128906,GAT_DIST_SAMPLE,0.001
gat,256,1048576,128,1.697,GAT_THIS_WORK,0.0001
gat,256,1048576,128,1.779,GAT_THIS_WORK,0.0001
gat,256,1048576,128,2.118,GAT_THIS_WORK,0.001
gat,256,1048576,128,4.583,GAT_THIS_WORK,0.01
gat,256,1048576,16,0.258,GAT_THIS_WORK,0.0001
gat,256,1048576,16,0.286,GAT_THIS_WORK,0.0001
gat,256,1048576,16,0.407,GAT_THIS_WORK,0.001
gat,256,1048576,16,1.636,GAT_THIS_WORK,0.01
gat,256,131072,128,0.227,GAT_THIS_WORK,0.01
gat,256,131072,128,0.243,GAT_THIS_WORK,0.001
gat,256,131072,128,0.249,GAT_GAT_THIS_WORK,
gat,256,131072,128,0.265,GAT_THIS_WORK,0.01
gat,256,131072,16,0.062,GAT_THIS_WORK,0.01
gat,256,131072,16,0.064,GAT_THIS_WORK,0.01
gat,256,2097152,128,15.779,GAT_THIS_WORK,0.01
gat,256,2097152,128,3.42,GAT_THIS_WORK,0.0001
gat,256,2097152,128,3.463,GAT_THIS_WORK,0.0001
gat,256,2097152,128,5.46,GAT_THIS_WORK,0.001
gat,256,2097152,16,0.474,GAT_THIS_WORK,0.0001
gat,256,2097152,16,0.525,GAT_THIS_WORK,0.0001
gat,256,2097152,16,1.332,GAT_THIS_WORK,0.001
gat,256,2097152,16,6.156,GAT_THIS_WORK,0.01
gat,256,262144,128,0.484,GAT_THIS_WORK,0.01
gat,256,262144,16,0.114,GAT_THIS_WORK,0.01
gat,32,1048576,16,1.7348856925964355,GAT_DIST,
gat,32,1048576,16,2.6405625343322754,GAT_DIST_SAMPLE,
gat,32,131072,128,0.5329818725585938,GAT_GAT_DIST,
gat,32,131072,128,0.8470370769500732,GAT_GAT_DIST_SAMPLE,
gat,32,131072,16,0.2108616828918457,GAT_DIST,
gat,32,131072,16,0.5495097637176514,GAT_DIST_SAMPLE,
gat,32,2097152,16,5.99417519569397,GAT_DIST,
gat,32,2097152,16,7.411305904388428,GAT_DIST_SAMPLE,
gat,32,262144,16,0.4040586948394775,GAT_DIST,
gat,32,262144,16,1.006725788116455,GAT_DIST_SAMPLE,
gat,4,1048576,128,17.1,GAT_THIS_WORK,0.0001
gat,4,1048576,16,11.486980676651,GAT_DIST,
gat,4,1048576,16,15.126588821411133,GAT_DIST_SAMPLE,
gat,4,1048576,16,4.044,GAT_THIS_WORK,0.0001
gat,4,131072,128,0.3532335758209228,GAT_DIST,0.0001
gat,4,131072,128,0.4661149978637695,GAT_DIST,0.001
gat,4,131072,128,0.5510742664337158,GAT_DIST_SAMPLE,0.0001
gat,4,131072,128,0.5625622272491455,GAT_DIST,0.01
gat,4,131072,128,0.7089836597442627,GAT_DIST_SAMPLE,0.001
gat,4,131072,128,0.723360538482666,GAT_GAT_DIST,
gat,4,131072,128,0.8701531887054443,GAT_DIST_SAMPLE,0.01
gat,4,131072,128,1.1590557098388672,GAT_GAT_DIST_SAMPLE,
gat,4,131072,128,4.798,GAT_THIS_WORK,0.01
gat,4,131072,128,4.805,GAT_GAT_THIS_WORK,
gat,4,131072,16,0.2381312847137451,GAT_DIST,0.001
gat,4,131072,16,0.2601327896118164,GAT_DIST,0.01
gat,4,131072,16,0.311253547668457,GAT_DIST,0.0001
gat,4,131072,16,0.3344311714172363,GAT_DIST,
gat,4,131072,16,0.5297887325286865,GAT_DIST_SAMPLE,0.0001
gat,4,131072,16,0.5860610008239746,GAT_DIST_SAMPLE,0.001
gat,4,131072,16,0.6713862419128418,GAT_DIST_SAMPLE,0.01
gat,4,131072,16,0.937391996383667,GAT_DIST_SAMPLE,
gat,4,131072,16,1.786,GAT_THIS_WORK,0.01
gat,4,2097152,128,48.406,GAT_THIS_WORK,0.0001
gat,4,2097152,16,13.871,GAT_THIS_WORK,0.0001
gat,4,2097152,16,41.61839580535889,GAT_DIST,
gat,4,2097152,16,50.46276807785034,GAT_DIST_SAMPLE,
gat,4,262144,128,0.9984335899353028,GAT_DIST,0.0001
gat,4,262144,128,1.218114137649536,GAT_DIST,0.001
gat,4,262144,128,1.277571678161621,GAT_DIST_SAMPLE,0.0001
gat,4,262144,128,1.6274356842041016,GAT_DIST,0.01
gat,4,262144,128,1.66506028175354,GAT_DIST_SAMPLE,0.001
gat,4,262144,128,18.593,GAT_THIS_WORK,0.01
gat,4,262144,128,18.615,GAT_THIS_WORK,0.01
gat,4,262144,128,2.128018617630005,GAT_DIST_SAMPLE,0.01
gat,4,262144,128,2.823,GAT_THIS_WORK,0.0001
gat,4,262144,128,5.166,GAT_THIS_WORK,0.001
gat,4,262144,16,0.375,GAT_THIS_WORK,0.0001
gat,4,262144,16,0.6724674701690674,GAT_DIST,0.0001
gat,4,262144,16,0.6891460418701172,GAT_DIST,0.001
gat,4,262144,16,0.6896538734436035,GAT_DIST,0.01
gat,4,262144,16,1.1261754035949707,GAT_DIST_SAMPLE,0.0001
gat,4,262144,16,1.36,GAT_THIS_WORK,0.001
gat,4,262144,16,1.416956663131714,GAT_DIST_SAMPLE,0.001
gat,4,262144,16,1.5794384479522705,GAT_DIST,
gat,4,262144,16,1.7169437408447266,GAT_DIST_SAMPLE,0.01
gat,4,262144,16,3.0439608097076416,GAT_DIST_SAMPLE,
gat,4,262144,16,7.627,GAT_THIS_WORK,0.01
gat,4,262144,16,7.681,GAT_THIS_WORK,0.01
gat,4,524288,128,2.8419852256774902,GAT_DIST,0.0001
gat,4,524288,128,3.356008052825928,GAT_DIST_SAMPLE,0.0001
gat,4,524288,128,3.68646502494812,GAT_DIST,0.001
gat,4,524288,128,4.406772136688232,GAT_DIST_SAMPLE,0.001
gat,64,1048576,128,16.89,GAT_THIS_WORK,0.01
gat,64,1048576,128,3.202,GAT_THIS_WORK,0.0001
gat,64,1048576,128,3.319,GAT_THIS_WORK,0.0001
gat,64,1048576,128,5.345,GAT_THIS_WORK,0.001
gat,64,1048576,16,0.449,GAT_THIS_WORK,0.0001
gat,64,1048576,16,0.457,GAT_THIS_WORK,0.0001
gat,64,1048576,16,1.423,GAT_THIS_WORK,0.001
gat,64,1048576,16,6.769,GAT_THIS_WORK,0.01
gat,64,131072,128,0.487,GAT_THIS_WORK,0.01
gat,64,131072,128,0.503,GAT_GAT_THIS_WORK,
gat,64,131072,16,0.115,GAT_THIS_WORK,0.01
gat,64,2097152,128,7.072,GAT_THIS_WORK,0.0001
gat,64,2097152,16,1.117,GAT_THIS_WORK,0.0001
gat,64,262144,128,1.246,GAT_THIS_WORK,0.01
gat,64,262144,16,0.422,GAT_THIS_WORK,0.01
gat,8,1048576,16,6.2204673290252686,GAT_DIST,
gat,8,1048576,16,7.542783975601196,GAT_DIST_SAMPLE,
gat,8,131072,128,0.2217082977294922,GAT_DIST,0.0001
gat,8,131072,128,0.2754621505737304,GAT_DIST,0.001
gat,8,131072,128,0.338834285736084,GAT_DIST_SAMPLE,0.0001
gat,8,131072,128,0.345128059387207,GAT_DIST,0.01
gat,8,131072,128,0.4082896709442138,GAT_GAT_DIST,
gat,8,131072,128,0.4709048271179199,GAT_DIST_SAMPLE,0.001
gat,8,131072,128,0.5962352752685547,GAT_DIST_SAMPLE,0.01
gat,8,131072,128,0.810056209564209,GAT_GAT_DIST_SAMPLE,
gat,8,131072,16,0.2238101959228515,GAT_DIST,
gat,8,131072,16,0.613147497177124,GAT_DIST_SAMPLE,
gat,8,2097152,16,21.886102199554443,GAT_DIST,
gat,8,2097152,16,24.76089453697205,GAT_DIST_SAMPLE,
gat,8,262144,128,0.5153591632843018,GAT_DIST,0.0001
gat,8,262144,128,0.6855294704437256,GAT_DIST,0.001
gat,8,262144,128,0.8117527961730957,GAT_DIST_SAMPLE,0.0001
gat,8,262144,128,0.8377161026000977,GAT_DIST,0.01
gat,8,262144,128,1.061534404754639,GAT_DIST_SAMPLE,0.001
gat,8,262144,128,1.2760226726531982,GAT_DIST_SAMPLE,0.01
gat,8,262144,16,0.789607048034668,GAT_DIST,
gat,8,262144,16,1.5584044456481934,GAT_DIST_SAMPLE,
gat,8,524288,128,1.501708984375,GAT_DIST,0.0001
gat,8,524288,128,1.876161336898804,GAT_DIST_SAMPLE,0.0001
gat,8,524288,128,1.883685827255249,GAT_DIST,0.001
gat,8,524288,128,2.476480722427368,GAT_DIST_SAMPLE,0.001
va,1,1048576,128,330.156,VA_THIS_WORK,0.0001
va,1,1048576,16,0.3113536834716797,VA_NORM,
va,1,1048576,16,1.6263604164123535,VA_DIST,
va,1,1048576,16,25.457,VA_THIS_WORK,0.0001
va,1,1048576,16,66.56755757331848,VA_DIST_SAMPLE,
va,1,131072,128,0.04386568069458,VA_VA_NORM,
va,1,131072,128,0.1236498355865478,VA_DIST,0.0001
va,1,131072,128,0.1602237224578857,VA_DIST,0.001
va,1,131072,128,0.1864931583404541,VA_DIST,0.01
va,1,131072,128,0.236717939376831,VA_VA_DIST,
va,1,131072,128,1.066634178161621,VA_DIST_SAMPLE,0.0001
va,1,131072,128,1.6206061840057373,VA_DIST_SAMPLE,0.001
va,1,131072,128,10.104,VA_THIS_WORK,0.0001
va,1,131072,128,2.1763992309570312,VA_DIST_SAMPLE,0.01
va,1,131072,128,3.035097360610962,VA_VA_DIST_SAMPLE,
va,1,131072,128,434.908,VA_THIS_WORK,0.01
va,1,131072,128,484.994,VA_THIS_WORK,0.01
va,1,131072,128,63.822,VA_THIS_WORK,0.001
va,1,131072,16,0.0466084480285644,VA_NORM,
va,1,131072,16,0.0774867534637451,VA_DIST,0.0001
va,1,131072,16,0.08384370803833,VA_DIST,0.001
va,1,131072,16,0.0890090465545654,VA_DIST,0.01
va,1,131072,16,0.1046211719512939,VA_DIST,
va,1,131072,16,1.4927589893341064,VA_DIST_SAMPLE,0.0001
va,1,131072,16,2.075286865234375,VA_DIST_SAMPLE,0.001
va,1,131072,16,2.603031635284424,VA_DIST_SAMPLE,0.01
va,1,131072,16,20.254,VA_THIS_WORK,0.01
va,1,131072,16,23.915,VA_THIS_WORK,0.01
va,1,131072,16,3.1902434825897217,VA_DIST_SAMPLE,
va,1,131072,16,3.242,VA_THIS_WORK,0.0001
va,1,131072,16,5.435,VA_THIS_WORK,0.001
va,1,2097152,16,214.83620977401733,VA_DIST_SAMPLE,
va,1,2097152,16,5.474554777145386,VA_DIST,
va,1,2097152,16,90.597,VA_THIS_WORK,0.0001
va,1,262144,128,0.3362977504730224,VA_DIST,0.0001
va,1,262144,128,0.4411964416503906,VA_DIST,0.001
va,1,262144,128,0.5219066143035889,VA_DIST,0.01
va,1,262144,128,3.391486406326294,VA_DIST_SAMPLE,0.0001
va,1,262144,128,5.035903215408325,VA_DIST_SAMPLE,0.001
va,1,262144,128,6.713669538497925,VA_DIST_SAMPLE,0.01
va,1,262144,16,0.1716425418853759,VA_DIST,0.0001
va,1,262144,16,0.1925804615020752,VA_DIST,0.001
va,1,262144,16,0.2231857776641845,VA_DIST,0.01
va,1,262144,16,0.285754919052124,VA_DIST,
va,1,262144,16,10.637407779693604,VA_DIST_SAMPLE,
va,1,262144,16,4.249510049819946,VA_DIST_SAMPLE,0.0001
va,1,262144,16,5.98913836479187,VA_DIST_SAMPLE,0.001
va,1,262144,16,7.188542366027832,VA_DIST_SAMPLE,0.01
va,1,524288,128,0.947282075881958,VA_DIST,0.0001
va,1,524288,128,1.2342870235443115,VA_DIST,0.001
va,1,524288,128,10.225034713745115,VA_DIST_SAMPLE,0.0001
va,1,524288,128,15.533804416656494,VA_DIST_SAMPLE,0.001
va,1,524288,16,0.3865766525268554,VA_DIST,0.0001
va,1,524288,16,0.4926478862762451,VA_DIST,0.001
va,1,524288,16,11.855828046798706,VA_DIST_SAMPLE,0.0001
va,1,524288,16,17.029305696487427,VA_DIST_SAMPLE,0.001
va,16,1048576,128,31.605,VA_THIS_WORK,0.0001
va,16,1048576,16,2.226,VA_THIS_WORK,0.0001
va,16,1048576,16,3.199792623519897,VA_DIST,
va,16,1048576,16,3.9383158683776855,VA_DIST_SAMPLE,
va,16,131072,128,0.086672306060791,VA_DIST,0.0001
va,16,131072,128,0.0918097496032714,VA_DIST,0.001
va,16,131072,128,0.0964293479919433,VA_DIST,0.01
va,16,131072,128,0.17445969581604,VA_VA_DIST,
va,16,131072,128,0.2270231246948242,VA_DIST_SAMPLE,0.0001
va,16,131072,128,0.2705309391021728,VA_DIST_SAMPLE,0.001
va,16,131072,128,0.3277359008789062,VA_DIST_SAMPLE,0.01
va,16,131072,128,0.5337586402893066,VA_VA_DIST_SAMPLE,
va,16,131072,128,11.994,VA_THIS_WORK,0.01
va,16,131072,128,12.171,VA_VA_THIS_WORK,
va,16,131072,16,0.0817823410034179,VA_DIST,0.001
va,16,131072,16,0.0882501602172851,VA_DIST,0.0001
va,16,131072,16,0.0927793979644775,VA_DIST,0.01
va,16,131072,16,0.1781117916107177,VA_DIST,
va,16,131072,16,0.2288994789123535,VA_DIST_SAMPLE,0.0001
va,16,131072,16,0.2763869762420654,VA_DIST_SAMPLE,0.001
va,16,131072,16,0.3417437076568603,VA_DIST_SAMPLE,0.01
va,16,131072,16,0.5401263236999512,VA_DIST_SAMPLE,
va,16,131072,16,0.983,VA_THIS_WORK,0.01
va,16,2097152,128,101.411,VA_THIS_WORK,0.0001
va,16,2097152,16,11.470170497894289,VA_DIST,
va,16,2097152,16,13.064435720443726,VA_DIST_SAMPLE,
va,16,2097152,16,7.845,VA_THIS_WORK,0.0001
va,16,262144,128,0.1441051959991455,VA_DIST,0.0001
va,16,262144,128,0.1778137683868408,VA_DIST,0.001
va,16,262144,128,0.2316370010375976,VA_DIST,0.01
va,16,262144,128,0.3314712047576904,VA_DIST_SAMPLE,0.0001
va,16,262144,128,0.5155889987945557,VA_DIST_SAMPLE,0.001
va,16,262144,128,0.6345491409301758,VA_DIST_SAMPLE,0.01
va,16,262144,128,82.508,VA_THIS_WORK,0.01
va,16,262144,16,0.1013996601104736,VA_DIST,0.0001
va,16,262144,16,0.1544811725616455,VA_DIST,0.001
va,16,262144,16,0.187436819076538,VA_DIST,0.01
va,16,262144,16,0.2979400157928467,VA_DIST,
va,16,262144,16,0.3567378520965576,VA_DIST_SAMPLE,0.0001
va,16,262144,16,0.4814372062683105,VA_DIST_SAMPLE,0.001
va,16,262144,16,0.6262960433959961,VA_DIST_SAMPLE,0.01
va,16,262144,16,0.9752805233001708,VA_DIST_SAMPLE,
va,16,262144,16,4.497,VA_THIS_WORK,0.01
va,16,524288,128,0.480825662612915,VA_DIST,0.0001
va,16,524288,128,0.5977997779846191,VA_DIST,0.001
va,16,524288,128,0.8310418128967285,VA_DIST_SAMPLE,0.0001
va,16,524288,128,1.1957900524139404,VA_DIST_SAMPLE,0.001
va,16,524288,128,11.903,VA_THIS_WORK,0.0001
va,16,524288,128,421.829,VA_THIS_WORK,0.01
va,16,524288,128,60.852,VA_THIS_WORK,0.001
va,16,524288,16,0.5259168148040771,VA_DIST,0.001
va,16,524288,16,1.1861844062805176,VA_DIST_SAMPLE,0.001
va,16,524288,16,1.888,VA_THIS_WORK,0.0001
va,16,524288,16,21.345,VA_THIS_WORK,0.01
va,16,524288,16,4.904,VA_THIS_WORK,0.001
va,2,1048576,16,12.133127927780151,VA_DIST,
va,2,1048576,16,30.561361074447632,VA_DIST_SAMPLE,
va,2,131072,128,0.1543259620666504,VA_DIST,0.001
va,2,131072,128,0.211132526397705,VA_DIST,0.01
va,2,131072,128,0.3135123252868652,VA_VA_DIST,
va,2,131072,128,0.3417856693267822,VA_DIST,0.0001
va,2,131072,128,0.6266601085662842,VA_DIST_SAMPLE,0.0001
va,2,131072,128,0.8001382350921631,VA_DIST_SAMPLE,0.001
va,2,131072,128,1.059046745300293,VA_DIST_SAMPLE,0.01
va,2,131072,128,1.4542090892791748,VA_VA_DIST_SAMPLE,
va,2,131072,16,0.3413293361663818,VA_DIST,
va,2,131072,16,0.3958585262298584,VA_DIST,0.01
va,2,131072,16,0.4244518280029297,VA_DIST,0.001
va,2,131072,16,0.540848970413208,VA_DIST,0.0001
va,2,131072,16,0.8956906795501709,VA_DIST_SAMPLE,0.0001
va,2,131072,16,1.0610387325286863,VA_DIST_SAMPLE,0.001
va,2,131072,16,1.2191195487976074,VA_DIST_SAMPLE,0.01
va,2,131072,16,1.5862858295440674,VA_DIST_SAMPLE,
va,2,2097152,16,105.1894121170044,VA_DIST_SAMPLE,
va,2,2097152,16,68.70750093460083,VA_DIST,
va,2,262144,128,0.4471693038940429,VA_DIST,0.001
va,2,262144,128,0.6916499137878418,VA_DIST,0.01
va,2,262144,128,0.7303154468536377,VA_DIST,0.0001
va,2,262144,128,1.705571174621582,VA_DIST_SAMPLE,0.0001
va,2,262144,128,2.5670175552368164,VA_DIST_SAMPLE,0.001
va,2,262144,128,2.995675563812256,VA_DIST_SAMPLE,0.01
va,2,262144,16,0.3948361873626709,VA_DIST,0.01
va,2,262144,16,0.859147310256958,VA_DIST,0.0001
va,2,262144,16,0.9410138130187988,VA_DIST,0.001
va,2,262144,16,1.26070237159729,VA_DIST,
va,2,262144,16,2.0153419971466064,VA_DIST_SAMPLE,0.0001
va,2,262144,16,2.8215997219085693,VA_DIST_SAMPLE,0.001
va,2,262144,16,3.432018280029297,VA_DIST_SAMPLE,0.01
va,2,262144,16,5.083670377731323,VA_DIST_SAMPLE,
va,2,524288,128,1.791449785232544,VA_DIST,0.001
va,2,524288,128,2.015303134918213,VA_DIST,0.0001
va,2,524288,128,5.261688470840454,VA_DIST_SAMPLE,0.0001
va,2,524288,128,7.232377767562866,VA_DIST_SAMPLE,0.001
va,2,524288,16,2.6377999782562256,VA_DIST,0.001
va,2,524288,16,2.649831295013428,VA_DIST,0.0001
va,2,524288,16,5.509414911270142,VA_DIST_SAMPLE,0.0001
va,2,524288,16,8.025808334350586,VA_DIST_SAMPLE,0.001
va,256,1048576,128,3.772,VA_THIS_WORK,0.0001
va,256,1048576,16,0.3,VA_THIS_WORK,0.0001
va,256,131072,128,0.936,VA_VA_THIS_WORK,
va,256,131072,128,0.98,VA_THIS_WORK,0.01
va,256,131072,16,0.072,VA_THIS_WORK,0.01
va,256,2097152,128,11.42,VA_THIS_WORK,0.0001
va,256,2097152,128,13.105,VA_THIS_WORK,0.0001
va,256,2097152,128,352.508,VA_THIS_WORK,0.01
va,256,2097152,128,56.866,VA_THIS_WORK,0.001
va,256,2097152,16,0.984,VA_THIS_WORK,0.0001
va,256,2097152,16,19.311,VA_THIS_WORK,0.01
va,256,2097152,16,5.101,VA_THIS_WORK,0.0001
va,256,2097152,16,6.345,VA_THIS_WORK,0.001
va,256,262144,128,2.72,VA_THIS_WORK,0.01
va,256,262144,16,0.258,VA_THIS_WORK,0.01
va,32,1048576,16,1.6761460304260254,VA_DIST,
va,32,1048576,16,2.644292116165161,VA_DIST_SAMPLE,
va,32,131072,128,0.3726224899291992,VA_VA_DIST,
va,32,131072,128,0.6988639831542969,VA_VA_DIST_SAMPLE,
va,32,131072,16,0.164417028427124,VA_DIST,
va,32,131072,16,0.4835257530212402,VA_DIST_SAMPLE,
va,32,2097152,16,5.950999975204468,VA_DIST,
va,32,2097152,16,7.225114822387695,VA_DIST_SAMPLE,
va,32,262144,16,0.371086835861206,VA_DIST,
va,32,262144,16,0.9450562000274658,VA_DIST_SAMPLE,
va,4,1048576,128,99.513,VA_THIS_WORK,0.0001
va,4,1048576,16,12.70412302017212,VA_DIST,
va,4,1048576,16,15.405323505401611,VA_DIST_SAMPLE,
va,4,1048576,16,7.939,VA_THIS_WORK,0.0001
va,4,131072,128,0.1361875534057617,VA_DIST,0.0001
va,4,131072,128,0.2298035621643066,VA_DIST,0.001
va,4,131072,128,0.2542805671691894,VA_DIST,0.01
va,4,131072,128,0.3880865573883056,VA_DIST_SAMPLE,0.0001
va,4,131072,128,0.4980688095092773,VA_VA_DIST,
va,4,131072,128,0.5333282947540283,VA_DIST_SAMPLE,0.001
va,4,131072,128,0.5991201400756836,VA_DIST_SAMPLE,0.01
va,4,131072,128,0.8993873596191406,VA_VA_DIST_SAMPLE,
va,4,131072,128,85.627,VA_VA_THIS_WORK,
va,4,131072,128,85.81,VA_THIS_WORK,0.01
va,4,131072,16,0.1094071865081787,VA_DIST,0.001
va,4,131072,16,0.1450304985046386,VA_DIST,0.0001
va,4,131072,16,0.1675655841827392,VA_DIST,0.01
va,4,131072,16,0.2221195697784423,VA_DIST,
va,4,131072,16,0.4050717353820801,VA_DIST_SAMPLE,0.0001
va,4,131072,16,0.5351414680480957,VA_DIST_SAMPLE,0.001
va,4,131072,16,0.6048738956451416,VA_DIST_SAMPLE,0.01
va,4,131072,16,0.953876256942749,VA_DIST_SAMPLE,
va,4,131072,16,4.659,VA_THIS_WORK,0.01
