VA      64      262144  6871948 16      0.004909418523311615    0.0028638485819101334   0.011059055104851723    0.007792533375322819
VA      16      262144  6871948 16      0.0153197490144521      0.009747160947881639    0.0303075578995049      0.0240293761016801
VA      4       262144  6871948 16      0.033707634545862675    0.016377120278775692    0.06707360781729221     0.029235614463686943
VA      64      262144  68719477        16      0.007898994022980332    0.0038722618483006954   0.01798502658493817     0.010374929523095489
VA      16      262144  68719477        16      0.028175121173262596    0.017783569172024727    0.058835470117628574    0.025132757611572742
GAT     16      262144  6871948 16      0.017912251059897244    0.02296548697631806     0.024006910854950547    0.01162093912716955
GAT     64      262144  6871948 16      0.006599746644496918    0.0024458859115839005   0.009527225978672504    0.004788953810930252
VA      64      262144  687194767       16      0.016546763014048338    0.007388637983240187    0.04772953595966101     0.04383746499661356
GAT     64      262144  68719477        16      0.009891912573948503    0.003875198308378458    0.013965918682515621    0.01033993111923337
GAT     4       262144  6871948 16      0.038963899947702885    0.024552238173782825    0.050988130271434784    0.016550101339817047
GAT     16      262144  68719477        16      0.037008398212492466    0.018804420717060566    0.04368582367897034     0.019902553409337997
VA      4       262144  68719477        16      0.07731528300791979     0.02468065731227398     0.16807880252599716     0.04013306461274624
AGNN    16      262144  6871948 16      0.011963408906012774    0.008925296133384109    0.029218382202088833    0.03359529084991664
AGNN    64      262144  6871948 16      0.005959846079349518    0.0031361663714051247   0.01379742007702589     0.009216474369168282
AGNN    64      262144  68719477        16      0.01279811910353601     0.0122175058349967      0.028632611967623234    0.021704962011426687
AGNN    4       262144  6871948 16      0.0385635569691658      0.021195716224610806    0.08280506730079651     0.03546071611344814
AGNN    16      262144  68719477        16      0.022086910903453827    0.01762379053980112     0.0750717306509614      0.030035010538995266
VA      16      262144  6871948 128     0.1239630380878225      0.04096760298125446     0.2657474121078849      0.1176605288637802
VA      64      262144  6871948 128     0.0535264378413558      0.027978614903986454    0.1046806899830699      0.055954321287572384
GAT     64      262144  687194767       16      0.030171129037626088    0.009866339969448745    0.041027998144272715    0.029146694869268686
VA      64      262144  68719477        128     0.06664426694624126     0.03002804913558066     0.13712186668999493     0.06430298835039139
GAT     16      262144  6871948 128     0.12144463695585728     0.04137997201178223     0.21128511463757604     0.05496564041823149
VA      4       262144  6871948 128     0.26323304884135723     0.0694967694580555      0.5792572936043143      0.14070818293839693
VA      16      262144  687194767       16      0.07745162630453706     0.01910499855875969     0.17431601835414767     0.027216509450227022
VA      16      262144  68719477        128     0.16926755663007498     0.053315174765884876    0.39712847396731377     0.12232769839465618
GAT     64      262144  6871948 128     0.05152883566915989     0.030588903464376926    0.08053765539079905     0.035767605528235435
GAT     4       262144  68719477        16      0.14355250261723995     0.027621298097074032    0.1337551875039935      0.03778580389916897
GAT     64      262144  68719477        128     0.06377193820662796     0.030065728817135096    0.09475032915361226     0.04455955699086189
AGNN    16      262144  6871948 128     0.14549848204478621     0.04362593893893063     0.302773735136725       0.1147606698796153
GAT     4       262144  6871948 128     0.25874291360378265     0.06864320766180754     0.43808888271450996     0.08468794357031584
AGNN    64      262144  6871948 128     0.059183633886277676    0.024310443550348282    0.12030811049044132     0.060583862476050854
AGNN    64      262144  687194767       16      0.02904488198691979     0.012738288030959666    0.07982892298605293     0.026560885016806424
GAT     16      262144  68719477        128     0.17044900823384523     0.050270406529307365    0.2687739823013544      0.06955041829496622
AGNN    64      262144  68719477        128     0.07330056000500917     0.024459945037961006    0.15847245091572404     0.07382902805693448
AGNN    4       262144  68719477        16      0.08509109355509281     0.025107444263994694    0.22304934542626143     0.059873166494071484
AGNN    4       262144  6871948 128     0.30220138002187014     0.07178370095789433     0.6505699194967747      0.14504685252904892
AGNN    16      262144  68719477        128     0.19367851968854666     0.05285960342735052     0.4535217918455601      0.12542957067489624
VA      64      262144  687194767       128     0.08233228203607723     0.0524210250005126      0.2439388699713163      0.0746908780420199
GAT     16      262144  687194767       16      0.17734216945245862     0.029277965426445007    0.14702276466414332     0.03140368638560176
VA      4       262144  68719477        128     0.43728317972272635     0.08412581775337458     1.099640866741538       0.19046583771705627
GAT     64      262144  687194767       128     0.11082983203232288     0.029000032984185964    0.1525020479457453      0.04439467005431652
AGNN    64      262144  687194767       128     0.11344805505359545     0.02673436392797157     0.2905649711028673      0.0789735479047522
GAT     4       262144  68719477        128     0.4826143179088831      0.07799838948994875     0.6727769859135151      0.1203471701592207
AGNN    16      262144  687194767       16      0.08508979389443994     0.02066775830462575     0.2446001130156219      0.04658787464722991
AGNN    4       262144  68719477        128     0.47890728805214167     0.08062861580401659     1.2198012387380004      0.2128012627363205
VA      4       262144  687194767       16      0.29900663159787655     0.0313045009970665      0.7174005694687366      0.06545612588524818
VA      16      262144  687194767       128     0.3270416213199496      0.059463695622980595    0.875928143505007       0.1530116405338049
GAT     16      262144  687194767       128     0.41247267834842205     0.05606370000168681     0.5112803434021771      0.08869422087445855
AGNN    16      262144  687194767       128     0.3519423399120569      0.0574151361361146      0.9880437846295536      0.16785453306511045
GAT     4       262144  687194767       16      0.6996112791821361      0.0525136636570096      0.5634916881099343      0.07095618825405836
AGNN    4       262144  687194767       16      0.32592036947607994     0.034329356625676155    0.9870510408654809      0.09232629183679819
VA      4       262144  687194767       128     1.1094070924445987      0.10141369048506021     3.2136878352612257      0.3131128763779998
VA      256     262144  6871948 16      0.0029776794835925102   0.007086564786732197    0.007371073588728905    0.026554463431239128
VA      256     262144  68719477        16      0.003459218998614233    0.005027313003665768    0.00798872800078243     0.01760433000163175
