datetime,benchmark,framework,nodes,sizes,time
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",1.1851846129975456
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.4553568429982988
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.3998727559992403
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.4616552090010373
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.45236334999935934
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.43394936400000006
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.4361345409997739
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.39350692000152776
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.391117901999678
2022-10-26 23:47:13.213382,c_gnn,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.38669551299972227
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.016930120000324678
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008955375000368804
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008942532000219217
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008948152000812115
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008945255998696666
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008959236998634879
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008950751001975732
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008969724000053247
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.0089705549980863
2022-10-26 23:47:13.328833,c_gnn_compute,dace_gpu,16,"(524288, 128, 128, 0.0001)",0.008803370998066384
