datetime,benchmark,framework,nodes,sizes,time
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.91648241004441
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.615392151055858
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.619023891049437
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.631818808964454
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.620558741036803
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.62796377891209
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.639578358037397
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",11.040988702094182
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",11.207914152997546
2022-10-25 23:34:30.877226,cgnn,dace_cpu,1,"(131072, 128, 128)",10.622269688989036
