datetime,benchmark,framework,nodes,sizes,time
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",25.200338269001804
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.62754333904013
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.648413383984007
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.717676713014953
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.698580172029324
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.62630912696477
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.651954959961586
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.683941085007973
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.590716091915965
2022-10-26 10:27:53.282135,a_gnn,dace_cpu,2,"(185364, 128, 128)",24.68679902597796
