datetime,benchmark,framework,nodes,sizes,time
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",1.5676504190050764
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7356965959916124
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7389583879994461
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7368527360085864
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.8027961899933871
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7419446790008806
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.77745915199921
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7647618350019911
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7168766440008767
2022-10-27 14:19:56.685654,vanilla,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.7773217020003358
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.1521297519939253
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14377278799656779
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14377351000439376
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14371513899823185
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14369690499734133
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14369587900000624
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14375619498605374
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14371004200074822
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14372699000523426
2022-10-27 14:19:58.165046,vanilla_compute,dace_gpu,256,"(2097152, 128, 128, 0.001)",0.14370180798869114
