datetime,benchmark,framework,nodes,sizes,time
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.58081684098579
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.177671271027066
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.290519464993849
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.280356551054865
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.208534667966887
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.195937091019005
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.325393859995529
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.31113752105739
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.29906003002543
2022-10-25 23:43:36.641159,GAT,dace_cpu,32,"(741472, 128, 128)",5.172232659067959
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.429837773088366
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.290814946987666
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.274435885017738
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.288763027987443
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.259182584006339
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.2969823949970305
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.289376728003845
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.279779753996991
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.28444386809133
2022-10-25 23:44:19.627539,GAT_compute,dace_cpu,32,"(741472, 128, 128)",4.275819014990702
