2023-04-29 23:22:55.913851,agnn,1,131072,16,0.01,0.08817124366760254,NORM,16384
2023-04-29 00:37:20.015488,agnn,1,131072,16,0.01,0.1512913703918457,DIST,16384
2023-04-29 00:37:20.015488,agnn,1,131072,16,0.01,3.184673547744751,DIST_SAMPLE,16384
2023-04-29 23:26:57.201388,gat,1,131072,16,0.01,0.294872522354126,NORM,16384
2023-04-29 00:49:09.789849,gat,1,131072,16,0.01,0.4404120445251465,DIST,16384
2023-04-29 00:49:09.789849,gat,1,131072,16,0.01,3.416222095489502,DIST_SAMPLE,16384
2023-04-29 23:19:04.208011,va,1,131072,16,0.01,0.046987295150756836,NORM,16384
2023-04-29 00:29:08.672445,va,1,131072,16,0.01,0.10316181182861328,DIST,16384
2023-04-29 00:29:08.672445,va,1,131072,16,0.01,3.2665274143218994,DIST_SAMPLE,16384
2023-04-29 23:56:14.052289,agnn,1,1048576,16,0.0001,0.6135022640228271,NORM,16384
2023-04-29 00:43:32.492582,agnn,1,1048576,16,0.0001,2.153538465499878,DIST,16384
2023-04-29 00:43:32.492582,agnn,1,1048576,16,0.0001,67.01699542999268,DIST_SAMPLE,16384
2023-04-30 00:03:09.344418,gat,1,1048576,16,0.0001,3.8214852809906006,NORM,16384
2023-04-29 00:55:20.401374,gat,1,1048576,16,0.0001,7.650359869003296,DIST,16384
2023-04-29 00:55:20.401374,gat,1,1048576,16,0.0001,67.00890707969666,DIST_SAMPLE,16384
2023-04-29 23:50:07.207772,va,1,1048576,16,0.0001,0.3170163631439209,NORM,16384
2023-04-29 00:34:44.052086,va,1,1048576,16,0.0001,1.6089704036712646,DIST,16384
2023-04-29 00:34:44.052086,va,1,1048576,16,0.0001,66.5482325553894,DIST_SAMPLE,16384
2023-04-29 00:40:06.219764,agnn,1,262144,16,0.01,0.37491393089294434,DIST,16384
2023-04-29 00:40:06.219764,agnn,1,262144,16,0.01,10.468515157699585,DIST_SAMPLE,16384
2023-04-29 00:52:02.117533,gat,1,262144,16,0.01,1.2279701232910156,DIST,16384
2023-04-29 00:52:02.117533,gat,1,262144,16,0.01,10.381880283355713,DIST_SAMPLE,16384
2023-04-29 00:30:40.588365,va,1,262144,16,0.01,0.28557658195495605,DIST,16384
2023-04-29 00:30:40.588365,va,1,262144,16,0.01,10.40363335609436,DIST_SAMPLE,16384
2023-04-29 01:11:37.992245,agnn,1,2097152,16,0.0001,7.213889837265015,DIST,16384
2023-04-29 01:11:37.992245,agnn,1,2097152,16,0.0001,215.956928730011,DIST_SAMPLE,16384
2023-04-29 01:33:29.857687,gat,1,2097152,16,0.0001,23.336498260498047,DIST,16384
2023-04-29 01:33:29.857687,gat,1,2097152,16,0.0001,217.4169201850891,DIST_SAMPLE,16384
2023-04-29 00:48:57.768706,va,1,2097152,16,0.0001,5.422736406326294,DIST,16384
2023-04-29 00:48:57.768706,va,1,2097152,16,0.0001,216.39521646499634,DIST_SAMPLE,16384
2023-04-29 00:35:38.861724,agnn,2,131072,16,0.01,0.2749752998352051,DIST,16384
2023-04-29 00:35:38.861724,agnn,2,131072,16,0.01,1.6352119445800781,DIST_SAMPLE,16384
2023-04-29 00:37:48.175472,gat,2,131072,16,0.01,0.32292914390563965,DIST,16384
