datetime,benchmark,framework,nodes,sizes,time
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.8281114569981582
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0458847109985072
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0149665820063092
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0216787289973581
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.032327441003872
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0600893590017222
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0241037550003966
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0798874970059842
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0393566940038
2022-10-25 20:55:01.311636,GAT,dace_gpu,16,"(524288, 128, 128)",1.0103039740060922
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6652560609945795
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6566294160002144
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6564658429997507
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6564948550076224
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6564251119998517
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6565177399897948
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6561684109910857
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6564590069901897
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6564282179897418
2022-10-25 20:55:07.899766,GAT_compute,dace_gpu,16,"(524288, 128, 128)",0.6563687220041174
