datetime,benchmark,framework,nodes,sizes,time
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.988875827984884
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.340104916947894
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.302024421049282
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.823591818916611
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",10.151948460028507
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.472294060979038
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.470605369075201
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.701428427011706
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.384695546003059
2022-10-26 23:18:59.684350,cgnn,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",9.861906640930101
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",14.347784603014588
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",11.102772118989378
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",11.085990494932048
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",11.115244684042409
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",10.777575351065025
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",10.544493778026663
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",10.930379143101163
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",10.823558741947636
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",10.822884230990894
2022-10-26 21:43:41.682901,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",11.001361139002256
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",16.919653938999545
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.580713481998828
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.40179054500004
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.49171819899857
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",14.413863542999025
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.848572249999052
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.637297748999117
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.750823129999844
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.49186521699994
2022-10-26 22:28:43.998272,vanilla,dace_gpu,64,"(22744077, 128, 128, 2.1415446630344426e-06)",13.51410579900039
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",14.8497626089993
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.331705485001294
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.432508127998517
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.520038933998876
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.874655048999557
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.829402702998777
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.879321722000896
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",11.881772769000236
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",12.057111973999781
2022-10-26 23:25:15.891033,gat,dace_gpu,64,"(22744080, 128, 128, 2.1415446630344426e-06)",12.09287458899962
