datetime,benchmark,framework,nodes,sizes,time
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.645552903006319
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.326142386009451
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.24863444204675
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.323845550999977
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.290879960986786
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.257241045997944
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.278994281950872
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.329243500018492
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.382507228001487
2022-10-25 20:54:22.123865,cgnn,dace_cpu,64,"(1048576, 128, 128)",11.463563526980579
