datetime,benchmark,framework,nodes,sizes,time
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.657371744979173
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.148062070948072
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.150365817011334
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.091013815021142
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.17739014700055
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.19082616700325
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.13228564406745
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.13783430599142
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.115244874032214
2022-10-26 10:28:17.048767,a_gnn,dace_cpu,4,"(262144, 128, 128)",27.140745976939797
