datetime,benchmark,framework,nodes,sizes,time
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",27.881726899999194
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",27.361540246987715
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",27.265771456004586
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",26.86093443102436
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",26.909931653004605
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",26.94399906002218
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",27.052931175974663
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",27.009896105038933
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",26.898101414029952
2022-10-25 17:21:24.260264,vanilla,dace_cpu,16,"(524288, 128, 128)",27.00716876401566
