datetime,benchmark,framework,nodes,sizes,time
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.8290284069953486
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.1094277929514647
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.1216182170901448
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.0605486839776859
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.0924604529282078
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.1105492010246962
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",0.9978942220332101
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.086646434967406
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.0860706510720775
2022-10-26 11:59:51.354613,cgnn,dace_gpu,128,"(1483008, 128, 128)",1.0944132510339841
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.456506212009117
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.44940370391122997
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.4493834589375183
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.4493289419915527
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.44935240398626775
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.44937172695063055
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.4493503790581599
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.4493424389511347
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.44936474598944187
2022-10-26 11:59:55.877916,cgnn_compute,dace_gpu,128,"(1483008, 128, 128)",0.4493826359976083
