datetime,benchmark,framework,nodes,sizes,time
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",1.3798267250240315
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.605167318979511
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.6734851330111269
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.6001593769760802
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.5865490290161688
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.6091913260170259
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.574818430992309
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.6380928779835813
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.6172545340086799
2022-10-27 14:20:36.070588,gat,dace_gpu,32,"(741472, 128, 128, 0.001)",0.6527756369905546
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.08356918999925256
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07584257799317129
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07450303802033886
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07445410700165667
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.0744487989868503
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07448677200591192
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07444847200531512
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07444689201656729
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07439496900769882
2022-10-27 14:20:36.840783,gat_compute,dace_gpu,32,"(741472, 128, 128, 0.001)",0.07444077602121979
