datetime,benchmark,framework,nodes,sizes,time
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",2.411442361015361
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6217377180000767
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6221820160280913
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6222217820468359
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6213657630141824
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6230913629988208
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6227415640023537
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6220209839520976
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6225353939807974
2022-10-25 16:20:33.335747,vanilla,dace_gpu,4,"(262144, 128, 128)",1.6213679310167208
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4309735520510003
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4226508240099065
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4214859149651602
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4226231590146199
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4230938369873911
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4223903139936738
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4228051009704359
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4222076360019855
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4235807310324162
2022-10-25 16:20:47.584861,vanilla_compute,dace_gpu,4,"(262144, 128, 128)",1.4223790800315328
