AGNN	inference	4	float32	100000	999957	1	128	1363	0
AGNN	training	4	float32	100000	999957	1	128	1638	0
AGNN	inference	1	float32	100000	999957	1	128	1056	0
AGNN	training	1	float32	100000	999957	1	128	1182	0
AGNN	inference	1	float32	100000	999957	1	128	110	7
AGNN	training	1	float32	100000	999957	1	128	267	1
