datetime,benchmark,framework,nodes,sizes,time
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",28.06177267798921
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.501186624052934
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.426459891954437
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.641688739997335
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.77802842098754
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.926439409027807
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.437261164013762
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.521522299037315
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.52912371198181
2022-10-25 17:47:15.255775,vanilla,dace_cpu,256,"(2097152, 128, 128)",27.538054484990425
