unified_distr_GAT	inference	16	float32	524288	274877907	3	128	1862	1
unified_distr_GAT	inference	64	float32	1048576	1099511628	3	128	2048	37
unified_distr_GAT	training	1	float32	131072	171798692	3	128	19034	3
unified_distr_GAT	training	256	float32	2097152	439804651	3	16	450	11
unified_distr_AGNN	training	256	float32	2097152	439804651	3	16	549	11
unified_distr_AGNN	inference	1	float32	131072	1717987	3	128	1011	1
unified_distr_GAT	training	256	float32	2097152	4398046511	3	16	1290	11
unified_distr_AGNN	inference	4	float32	262144	6871948	3	128	1212	0
unified_distr_GAT	training	16	float32	524288	27487791	3	128	2901	6
unified_distr_AGNN	training	256	float32	2097152	4398046511	3	16	991	28
unified_distr_AGNN	inference	1	float32	131072	17179869	3	128	1904	1
unified_distr_AGNN	inference	4	float32	262144	68719477	3	128	2089	2
unified_distr_GAT	training	64	float32	1048576	109951163	3	128	3017	27
unified_distr_GAT	inference	16	float32	524288	2748779069	3	128	4615	2
unified_distr_GAT	training	16	float32	524288	274877907	3	128	5113	4
unified_distr_VA	training	256	float32	2097152	43980465111	3	16	2375	13
unified_distr_GAT	training	64	float32	1048576	1099511628	3	128	5339	54
unified_distr_GAT	training	4	float32	262144	687194767	3	128	18525	8
unified_distr_VA	inference	256	float32	2097152	439804651	3	128	1470	40
unified_distr_AGNN	training	1	float32	131072	1717987	3	128	2671	1
unified_distr_VA	inference	256	float32	2097152	4398046511	3	128	1872	2
unified_distr_AGNN	training	4	float32	262144	6871948	3	128	3122	19
unified_distr_AGNN	inference	16	float32	524288	27487791	3	128	1310	3
unified_distr_AGNN	inference	64	float32	1048576	109951163	3	128	1376	2
unified_distr_AGNN	inference	16	float32	524288	274877907	3	128	2105	0
unified_distr_AGNN	inference	1	float32	131072	171798692	3	128	7556	4
unified_distr_AGNN	training	1	float32	131072	17179869	3	128	5194	2
unified_distr_AGNN	inference	64	float32	1048576	1099511628	3	128	2231	65
unified_distr_AGNN	training	4	float32	262144	68719477	3	128	5585	5
unified_distr_GAT	inference	64	float32	1048576	10995116278	3	128	4535	4
unified_distr_VA	training	64	float32	1048576	10995116278	3	128	11554	64
unified_distr_AGNN	inference	256	float32	2097152	43980465111	3	16	817	2
unified_distr_AGNN	training	16	float32	524288	27487791	3	128	3369	2
unified_distr_AGNN	inference	4	float32	262144	687194767	3	128	7322	4
unified_distr_AGNN	training	16	float32	524288	274877907	3	128	5705	7
unified_distr_AGNN	inference	16	float32	524288	2748779069	3	128	6960	10
unified_distr_AGNN	training	64	float32	1048576	109951163	3	128	3530	5
unified_distr_GAT	training	16	float32	524288	2748779069	3	128	17487	7
unified_distr_AGNN	training	64	float32	1048576	1099511628	3	128	5994	46
unified_distr_GAT	training	256	float32	2097152	43980465111	3	16	6165	17
unified_distr_AGNN	training	1	float32	131072	171798692	3	128	18651	1
unified_distr_AGNN	inference	64	float32	1048576	10995116278	3	128	6553	1
unified_distr_GAT	training	64	float32	1048576	10995116278	3	128	16726	8
unified_distr_AGNN	training	4	float32	262144	687194767	3	128	18181	14
unified_distr_AGNN	training	16	float32	524288	2748779069	3	128	17390	7
unified_distr_GAT	inference	256	float32	2097152	439804651	3	128	1483	28
unified_distr_VA	inference	256	float32	2097152	43980465111	3	128	3462	9426
unified_distr_AGNN	training	64	float32	1048576	10995116278	3	128	16770	60
unified_distr_VA	training	256	float32	2097152	439804651	3	128	3709	11
unified_distr_GAT	inference	256	float32	2097152	4398046511	3	128	1981	0
unified_distr_AGNN	inference	256	float32	2097152	439804651	3	128	1533	16
unified_distr_VA	training	256	float32	2097152	4398046511	3	128	5055	2
unified_distr_AGNN	inference	256	float32	2097152	4398046511	3	128	2398	3
unified_distr_GAT	training	256	float32	2097152	439804651	3	128	3378	45
unified_distr_GAT	inference	256	float32	2097152	43980465111	3	128	4434	21
unified_distr_AGNN	training	256	float32	2097152	439804651	3	128	4023	97
unified_distr_GAT	training	256	float32	2097152	4398046511	3	128	5202	2
unified_distr_AGNN	training	256	float32	2097152	43980465111	3	16	2817	12
unified_distr_AGNN	training	256	float32	2097152	4398046511	3	128	6190	32
unified_distr_AGNN	inference	256	float32	2097152	43980465111	3	128	6230	33
unified_distr_VA	training	256	float32	2097152	43980465111	3	128	10807	48
unified_distr_GAT	training	256	float32	2097152	43980465111	3	128	15616	40
unified_distr_AGNN	training	256	float32	2097152	43980465111	3	128	15939	88
