2023-04-29 23:32:26.387480,agnn,1,1048576,16,0.0001,0.6123502254486084,NORM,16384
2023-04-29 00:59:22.738586,agnn,1,1048576,16,0.0001,1.3252146244049072,DIST,16384
2023-04-29 00:59:22.738586,agnn,1,1048576,16,0.0001,35.51862382888794,DIST_SAMPLE,16384
2023-04-29 23:35:56.155494,gat,1,1048576,16,0.0001,2.765176773071289,NORM,16384
2023-04-29 01:05:48.015989,gat,1,1048576,16,0.0001,5.020610809326172,DIST,16384
2023-04-29 01:05:48.015989,gat,1,1048576,16,0.0001,35.33899450302124,DIST_SAMPLE,16384
2023-04-29 23:29:11.971621,va,1,1048576,16,0.0001,0.3202357292175293,NORM,16384
2023-04-29 00:53:04.962842,va,1,1048576,16,0.0001,1.013603687286377,DIST,16384
2023-04-29 00:53:04.962842,va,1,1048576,16,0.0001,35.113916635513306,DIST_SAMPLE,16384
2023-04-29 23:15:15.425021,agnn,1,131072,16,0.001,0.09224224090576172,NORM,16384
2023-04-29 00:50:48.344385,agnn,1,131072,16,0.001,0.12087750434875488,DIST,16384
2023-04-29 00:50:48.344385,agnn,1,131072,16,0.001,2.076247215270996,DIST_SAMPLE,16384
2023-04-29 23:15:49.588181,gat,1,131072,16,0.001,0.2092299461364746,NORM,16384
2023-04-29 00:55:41.117938,gat,1,131072,16,0.001,0.36173486709594727,DIST,16384
2023-04-29 00:55:41.117938,gat,1,131072,16,0.001,2.033472776412964,DIST_SAMPLE,16384
2023-04-29 23:14:42.650773,va,1,131072,16,0.001,0.04802870750427246,NORM,16384
2023-04-29 00:49:42.846347,va,1,131072,16,0.001,0.08587431907653809,DIST,16384
2023-04-29 00:49:42.846347,va,1,131072,16,0.001,2.1184213161468506,DIST_SAMPLE,16384
2023-04-29 23:39:57.304699,agnn,1,262144,16,0.0001,0.14699244499206543,NORM,16384
2023-04-29 00:50:10.638941,agnn,1,262144,16,0.0001,0.24844884872436523,DIST,16384
2023-04-29 00:50:10.638941,agnn,1,262144,16,0.0001,4.29527473449707,DIST_SAMPLE,16384
2023-04-29 23:40:28.473295,gat,1,262144,16,0.0001,0.36466050148010254,NORM,16384
2023-04-29 00:55:02.830759,gat,1,262144,16,0.0001,0.7822794914245605,DIST,16384
2023-04-29 00:55:02.830759,gat,1,262144,16,0.0001,4.355022668838501,DIST_SAMPLE,16384
2023-04-29 23:39:29.483394,va,1,262144,16,0.0001,0.07792305946350098,NORM,16384
2023-04-29 00:47:47.999346,va,1,262144,16,0.0001,0.17727231979370117,DIST,16384
2023-04-29 00:47:47.999346,va,1,262144,16,0.0001,4.20136570930481,DIST_SAMPLE,16384
2023-04-29 23:12:06.487282,agnn,1,131072,16,0.01,0.0894937515258789,NORM,16384
2023-04-29 00:55:36.650763,agnn,1,131072,16,0.01,0.1298685073852539,DIST,16384
2023-04-29 00:55:36.650763,agnn,1,131072,16,0.01,2.4941492080688477,DIST_SAMPLE,16384
2023-04-29 23:14:07.838637,gat,1,131072,16,0.01,0.24930548667907715,NORM,16384
2023-04-29 01:02:47.435284,gat,1,131072,16,0.01,0.3646249771118164,DIST,16384
2023-04-29 01:02:47.435284,gat,1,131072,16,0.01,2.5565459728240967,DIST_SAMPLE,16384
2023-04-29 23:10:08.806025,va,1,131072,16,0.01,0.04787874221801758,NORM,16384
2023-04-29 00:50:21.455696,va,1,131072,16,0.01,0.09133720397949219,DIST,16384
2023-04-29 00:50:21.455696,va,1,131072,16,0.01,2.5190980434417725,DIST_SAMPLE,16384
2023-04-29 23:18:22.136852,agnn,1,524288,16,0.001,0.32424211502075195,NORM,16384
2023-04-29 00:57:11.240832,agnn,1,524288,16,0.001,0.643984317779541,DIST,16384
2023-04-29 00:57:11.240832,agnn,1,524288,16,0.001,16.926061153411865,DIST_SAMPLE,16384
2023-04-29 23:23:22.946433,gat,1,524288,16,0.001,1.4354803562164307,NORM,16384
2023-04-29 01:04:07.187081,gat,1,524288,16,0.001,2.2233831882476807,DIST,16384
2023-04-29 01:04:07.187081,gat,1,524288,16,0.001,16.942457675933838,DIST_SAMPLE,16384
2023-04-29 23:13:37.735884,va,1,524288,16,0.001,0.17067408561706543,NORM,16384
2023-04-29 00:51:25.863617,va,1,524288,16,0.001,0.48527956008911133,DIST,16384
2023-04-29 00:51:25.863617,va,1,524288,16,0.001,16.832802772521973,DIST_SAMPLE,16384
2023-04-29 23:30:42.370808,agnn,1,262144,16,0.01,0.1577305793762207,NORM,16384
