2022-10-28 16:43:49.110498,gcn,dgl,16,"(524288, 128, 128, 0.01)",48.17003798484802
2022-10-28 16:44:37.088951,gcn,dgl,16,"(524288, 128, 128, 0.01)",47.980544090270996
2022-10-28 16:47:06.243470,va,dgl,16,"(524288, 128, 128, 0.01)",48.989078998565674
2022-10-28 16:47:55.270536,va,dgl,16,"(524288, 128, 128, 0.01)",49.02944207191467
2022-10-28 16:51:14.763871,agnn,dgl,16,"(524288, 128, 128, 0.01)",47.97195529937744
2022-10-28 16:52:02.714189,agnn,dgl,16,"(524288, 128, 128, 0.01)",47.953840255737305
2022-10-28 16:55:18.023619,gat,dgl,16,"(524288, 128, 128, 0.01)",72.04278182983398
2022-10-28 16:56:29.530332,gat,dgl,16,"(524288, 128, 128, 0.01)",71.54215002059937
2022-10-28 16:47:03.705743,gat,dgl,1,"(131072, 128, 128, 0.01)",52.197577476501465
2022-10-28 16:47:55.892731,gat,dgl,1,"(131072, 128, 128, 0.01)",52.186927318573
2022-10-28 16:38:49.060560,gcn,dgl,1,"(131072, 128, 128, 0.01)",39.53376030921936
2022-10-28 16:39:28.852358,gcn,dgl,1,"(131072, 128, 128, 0.01)",39.791715145111084
2022-10-28 16:44:05.463561,agnn,dgl,1,"(131072, 128, 128, 0.01)",40.45341396331787
2022-10-28 16:44:45.905728,agnn,dgl,1,"(131072, 128, 128, 0.01)",40.4421010017395
2022-10-28 16:41:27.198329,va,dgl,1,"(131072, 128, 128, 0.01)",40.49951410293579
2022-10-28 16:42:07.741991,va,dgl,1,"(131072, 128, 128, 0.01)",40.54360032081604
2022-10-28 16:43:36.216868,va,dgl,8,"(370728, 128, 128, 0.0001)",2.109076499938965
2022-10-28 16:43:38.455514,va,dgl,8,"(370728, 128, 128, 0.0001)",2.2397072315216064
2022-10-28 16:43:12.052293,gcn,dgl,8,"(370728, 128, 128, 0.0001)",2.0897281169891357
2022-10-28 16:43:14.210845,gcn,dgl,8,"(370728, 128, 128, 0.0001)",2.159130096435547
2022-10-28 16:44:02.473097,agnn,dgl,8,"(370728, 128, 128, 0.0001)",2.0830423831939697
2022-10-28 16:44:04.777361,agnn,dgl,8,"(370728, 128, 128, 0.0001)",2.3050599098205566
2022-10-28 16:44:39.297536,gat,dgl,8,"(370728, 128, 128, 0.0001)",6.820189476013184
2022-10-28 16:44:46.097608,gat,dgl,8,"(370728, 128, 128, 0.0001)",6.807957172393799
2022-10-28 16:46:37.413602,va,dgl,4,"(262144, 128, 128, 0.01)",45.2832133769989
2022-10-28 16:47:22.070567,va,dgl,4,"(262144, 128, 128, 0.01)",44.6587393283844
2022-10-28 16:50:30.727242,agnn,dgl,4,"(262144, 128, 128, 0.01)",100.2356288433075
2022-10-28 16:51:16.140252,agnn,dgl,4,"(262144, 128, 128, 0.01)",45.41295289993286
2022-10-28 16:43:38.455610,gcn,dgl,4,"(262144, 128, 128, 0.01)",44.242180824279785
2022-10-28 16:44:22.894362,gcn,dgl,4,"(262144, 128, 128, 0.01)",44.4386830329895
2022-10-28 16:54:13.062848,gat,dgl,4,"(262144, 128, 128, 0.01)",66.5301558971405
2022-10-28 16:55:19.587238,gat,dgl,4,"(262144, 128, 128, 0.01)",66.54388380050659
2022-10-28 16:48:09.763163,va,dgl,8,"(370728, 128, 128, 0.01)",45.36854839324951
2022-10-28 16:48:55.052056,va,dgl,8,"(370728, 128, 128, 0.01)",45.2888343334198
2022-10-28 16:45:06.928545,gcn,dgl,8,"(370728, 128, 128, 0.01)",44.332080364227295
2022-10-28 16:45:51.061127,gcn,dgl,8,"(370728, 128, 128, 0.01)",44.135964155197144
2022-10-28 16:51:48.345301,agnn,dgl,8,"(370728, 128, 128, 0.01)",45.99379229545593
2022-10-28 16:52:33.696405,agnn,dgl,8,"(370728, 128, 128, 0.01)",45.355432748794556
2022-10-28 16:55:37.730852,gat,dgl,8,"(370728, 128, 128, 0.01)",68.20707845687866
2022-10-28 16:56:45.406285,gat,dgl,8,"(370728, 128, 128, 0.01)",67.68626952171326
2022-10-28 16:43:10.493374,va,dgl,4,"(262144, 128, 128, 0.001)",8.86722731590271
2022-10-28 16:43:19.140560,va,dgl,4,"(262144, 128, 128, 0.001)",8.648178100585938
2022-10-28 16:43:55.382258,agnn,dgl,4,"(262144, 128, 128, 0.001)",8.89418077468872
2022-10-28 16:44:04.549125,agnn,dgl,4,"(262144, 128, 128, 0.001)",9.168087244033813
2022-10-28 16:42:20.474283,gcn,dgl,4,"(262144, 128, 128, 0.001)",72.45779967308044
2022-10-28 16:42:28.847010,gcn,dgl,4,"(262144, 128, 128, 0.001)",8.379738569259644
2022-10-28 16:45:07.210842,gat,dgl,4,"(262144, 128, 128, 0.001)",23.65965700149536
2022-10-28 16:45:30.536695,gat,dgl,4,"(262144, 128, 128, 0.001)",23.325788736343384
2022-10-28 16:37:08.749672,gcn,dgl,2,"(185364, 128, 128, 0.0001)",2.7644927501678467
2022-10-28 16:37:11.672693,gcn,dgl,2,"(185364, 128, 128, 0.0001)",2.9229536056518555
2022-10-28 16:37:57.916195,agnn,dgl,2,"(185364, 128, 128, 0.0001)",2.7882394790649414
2022-10-28 16:38:01.168843,agnn,dgl,2,"(185364, 128, 128, 0.0001)",3.2526321411132812
