2022-10-27 20:48:11.803150,va,dgl,4,"(262144, 128, 128, 0.01)",71.31920385360718
2022-10-27 20:49:23.134271,va,dgl,4,"(262144, 128, 128, 0.01)",71.33721590042114
2022-10-27 20:52:25.814534,agnn,dgl,4,"(262144, 128, 128, 0.01)",71.83453297615051
2022-10-27 20:53:38.292024,agnn,dgl,4,"(262144, 128, 128, 0.01)",72.47742176055908
2022-10-27 20:43:56.682707,gcn,dgl,4,"(262144, 128, 128, 0.01)",73.74993181228638
2022-10-27 20:45:07.990069,gcn,dgl,4,"(262144, 128, 128, 0.01)",71.31289863586426
2022-10-27 20:57:35.902663,gat,dgl,4,"(262144, 128, 128, 0.01)",99.62143182754517
2022-10-27 20:59:14.664499,gat,dgl,4,"(262144, 128, 128, 0.01)",98.76792812347412
2022-10-27 20:49:02.323038,gat,dgl,1,"(131072, 128, 128, 0.01)",40.9597704410553
2022-10-27 20:49:43.069289,gat,dgl,1,"(131072, 128, 128, 0.01)",40.74617791175842
2022-10-27 20:42:15.785527,gcn,dgl,1,"(131072, 128, 128, 0.01)",30.763537883758545
2022-10-27 20:42:46.557715,gcn,dgl,1,"(131072, 128, 128, 0.01)",30.7721164226532
2022-10-27 20:46:34.981570,agnn,dgl,1,"(131072, 128, 128, 0.01)",32.26503920555115
2022-10-27 20:47:07.147292,agnn,dgl,1,"(131072, 128, 128, 0.01)",32.165653467178345
2022-10-27 20:44:26.134873,va,dgl,1,"(131072, 128, 128, 0.01)",31.978776931762695
2022-10-27 20:44:58.094595,va,dgl,1,"(131072, 128, 128, 0.01)",31.959657669067383
2022-10-27 20:54:52.612458,gat,dgl,1,"(1048576, 128, 128, 0.0001)",96.56639647483826
2022-10-27 20:56:28.822988,gat,dgl,1,"(1048576, 128, 128, 0.0001)",96.21044850349426
2022-10-27 20:43:06.387423,gcn,dgl,1,"(1048576, 128, 128, 0.0001)",55.328311920166016
2022-10-27 20:44:01.794996,gcn,dgl,1,"(1048576, 128, 128, 0.0001)",55.40749216079712
2022-10-27 20:49:59.982788,agnn,dgl,1,"(1048576, 128, 128, 0.0001)",57.61575412750244
2022-10-27 20:50:56.950749,agnn,dgl,1,"(1048576, 128, 128, 0.0001)",56.967878103256226
2022-10-27 20:46:32.832180,va,dgl,1,"(1048576, 128, 128, 0.0001)",54.43708372116089
2022-10-27 20:47:27.403276,va,dgl,1,"(1048576, 128, 128, 0.0001)",54.5710129737854
2022-10-27 20:41:24.731395,gcn,dgl,32,"(1048576, 128, 128, 0.0001)",7.2898313999176025
2022-10-27 20:41:31.831273,gcn,dgl,32,"(1048576, 128, 128, 0.0001)",7.100696086883545
2022-10-27 20:44:15.817326,gat,dgl,32,"(1048576, 128, 128, 0.0001)",14.756635904312134
2022-10-27 20:44:30.723841,gat,dgl,32,"(1048576, 128, 128, 0.0001)",14.915076732635498
2022-10-27 20:42:16.491904,va,dgl,32,"(1048576, 128, 128, 0.0001)",7.123755931854248
2022-10-27 20:42:23.760257,va,dgl,32,"(1048576, 128, 128, 0.0001)",7.2807416915893555
2022-10-27 20:43:08.348844,agnn,dgl,32,"(1048576, 128, 128, 0.0001)",6.991792917251587
2022-10-27 20:43:15.817579,agnn,dgl,32,"(1048576, 128, 128, 0.0001)",7.47845721244812
2022-10-27 20:41:30.902246,gcn,dgl,16,"(1048576, 128, 128, 0.0001)",11.741026878356934
2022-10-27 20:41:42.558476,gcn,dgl,16,"(1048576, 128, 128, 0.0001)",11.661577224731445
2022-10-27 20:42:33.087220,va,dgl,16,"(1048576, 128, 128, 0.0001)",12.004741191864014
2022-10-27 20:42:45.040550,va,dgl,16,"(1048576, 128, 128, 0.0001)",11.957548141479492
2022-10-27 20:43:34.882637,agnn,dgl,16,"(1048576, 128, 128, 0.0001)",11.981151342391968
2022-10-27 20:43:46.816673,agnn,dgl,16,"(1048576, 128, 128, 0.0001)",11.937389135360718
2022-10-27 20:45:04.663270,gat,dgl,16,"(1048576, 128, 128, 0.0001)",26.091811895370483
2022-10-27 20:45:31.012673,gat,dgl,16,"(1048576, 128, 128, 0.0001)",26.35158085823059
2022-10-27 20:41:28.607129,gcn,dgl,32,"(262144, 128, 128, 0.01)",8.039819717407227
2022-10-27 20:41:36.403656,gcn,dgl,32,"(262144, 128, 128, 0.01)",7.800515651702881
2022-10-27 20:44:24.148180,gat,dgl,32,"(262144, 128, 128, 0.01)",10.912057638168335
2022-10-27 20:44:35.244117,gat,dgl,32,"(262144, 128, 128, 0.01)",11.103644132614136
2022-10-27 20:42:23.279728,va,dgl,32,"(262144, 128, 128, 0.01)",8.127281904220581
2022-10-27 20:42:31.173931,va,dgl,32,"(262144, 128, 128, 0.01)",7.900100469589233
2022-10-27 20:43:20.721552,agnn,dgl,32,"(262144, 128, 128, 0.01)",8.164707899093628
2022-10-27 20:43:28.946479,agnn,dgl,32,"(262144, 128, 128, 0.01)",8.229572057723999
2022-10-27 20:42:01.618581,gcn,dgl,2,"(131072, 128, 128, 0.01)",25.249101161956787
2022-10-27 20:42:26.563611,gcn,dgl,2,"(131072, 128, 128, 0.01)",24.954242706298828
2022-10-27 20:45:28.628778,agnn,dgl,2,"(131072, 128, 128, 0.01)",25.750654220581055
2022-10-27 20:45:54.379131,agnn,dgl,2,"(131072, 128, 128, 0.01)",25.750712871551514
2022-10-27 20:43:43.529075,va,dgl,2,"(131072, 128, 128, 0.01)",25.975857973098755
2022-10-27 20:44:09.523568,va,dgl,2,"(131072, 128, 128, 0.01)",25.996971368789673
2022-10-27 20:47:37.494749,gat,dgl,2,"(131072, 128, 128, 0.01)",37.460766077041626
2022-10-27 20:48:14.879804,gat,dgl,2,"(131072, 128, 128, 0.01)",37.38498902320862
2022-10-27 20:46:03.853203,gcn,dgl,1,"(262144, 128, 128, 0.01)",121.19092011451721
2022-10-27 20:48:05.417622,gcn,dgl,1,"(262144, 128, 128, 0.01)",121.5643424987793
2022-10-27 21:06:11.229234,agnn,dgl,1,"(262144, 128, 128, 0.01)",124.07553458213806
2022-10-27 21:08:15.241914,agnn,dgl,1,"(262144, 128, 128, 0.01)",124.01260733604431
2022-10-27 20:55:42.250484,va,dgl,1,"(262144, 128, 128, 0.01)",124.31317090988159
2022-10-27 20:57:46.820603,va,dgl,1,"(262144, 128, 128, 0.01)",124.57004141807556
2022-10-27 20:43:44.679259,gcn,dgl,2,"(262144, 128, 128, 0.01)",68.81935095787048
2022-10-27 20:44:52.727483,gcn,dgl,2,"(262144, 128, 128, 0.01)",68.04815340042114
2022-10-27 20:52:34.289565,agnn,dgl,2,"(262144, 128, 128, 0.01)",70.84441089630127
2022-10-27 20:53:44.634541,agnn,dgl,2,"(262144, 128, 128, 0.01)",70.34490489959717
2022-10-27 20:48:07.502144,va,dgl,2,"(262144, 128, 128, 0.01)",69.65943884849548
2022-10-27 20:49:17.187050,va,dgl,2,"(262144, 128, 128, 0.01)",69.68508625030518
2022-10-27 20:52:07.304352,va,dgl,4,"(2097152, 128, 128, 0.0001)",116.30855417251587
2022-10-27 20:54:05.616918,va,dgl,4,"(2097152, 128, 128, 0.0001)",118.31345105171204
2022-10-27 20:58:50.512575,agnn,dgl,4,"(2097152, 128, 128, 0.0001)",121.15569853782654
2022-10-27 21:00:52.244907,agnn,dgl,4,"(2097152, 128, 128, 0.0001)",121.74047064781189
2022-10-27 20:45:30.769264,gcn,dgl,4,"(2097152, 128, 128, 0.0001)",117.54669404029846
2022-10-27 20:47:27.372382,gcn,dgl,4,"(2097152, 128, 128, 0.0001)",116.62097978591919
2022-10-27 20:42:22.213403,gcn,dgl,32,"(2097152, 128, 128, 0.0001)",25.63501238822937
2022-10-27 20:42:48.158099,gcn,dgl,32,"(2097152, 128, 128, 0.0001)",25.94553828239441
2022-10-27 20:48:58.137279,gat,dgl,32,"(2097152, 128, 128, 0.0001)",57.2187933921814
2022-10-27 20:49:54.270451,gat,dgl,32,"(2097152, 128, 128, 0.0001)",56.146777629852295
2022-10-27 20:44:13.507487,va,dgl,32,"(2097152, 128, 128, 0.0001)",26.778375148773193
2022-10-27 20:44:39.410763,va,dgl,32,"(2097152, 128, 128, 0.0001)",25.914226770401
2022-10-27 20:46:05.141268,agnn,dgl,32,"(2097152, 128, 128, 0.0001)",27.325866222381592
2022-10-27 20:46:32.617974,agnn,dgl,32,"(2097152, 128, 128, 0.0001)",27.479131937026978
2022-10-27 20:42:55.043421,gcn,dgl,16,"(2097152, 128, 128, 0.0001)",49.585834980010986
2022-10-27 20:43:46.035463,gcn,dgl,16,"(2097152, 128, 128, 0.0001)",51.00219511985779
2022-10-27 20:45:53.684699,va,dgl,16,"(2097152, 128, 128, 0.0001)",49.96674299240112
2022-10-27 20:46:44.402873,va,dgl,16,"(2097152, 128, 128, 0.0001)",50.727686166763306
2022-10-27 20:48:48.557682,agnn,dgl,16,"(2097152, 128, 128, 0.0001)",49.645620346069336
2022-10-27 20:49:38.666435,agnn,dgl,16,"(2097152, 128, 128, 0.0001)",50.109121799468994
2022-10-27 20:49:48.894317,gcn,dgl,1,"(2097152, 128, 128, 0.0001)",221.67497873306274
2022-10-27 20:53:29.886168,gcn,dgl,1,"(2097152, 128, 128, 0.0001)",220.99177765846252
2022-10-27 20:41:17.255242,gcn,dgl,32,"(131072, 128, 128, 0.01)",2.450371265411377
2022-10-27 20:41:19.470009,gcn,dgl,32,"(131072, 128, 128, 0.01)",2.2192068099975586
2022-10-27 20:43:13.237519,gat,dgl,32,"(131072, 128, 128, 0.01)",3.432969808578491
