2022-10-28 19:20:03.420100,gcn,dgl,16,"(524288, 128, 128, 0.01)",48.43129253387451
2022-10-28 19:20:51.449948,gcn,dgl,16,"(524288, 128, 128, 0.01)",48.029789686203
2022-10-28 19:23:17.730841,va,dgl,16,"(524288, 128, 128, 0.01)",48.19977331161499
2022-10-28 19:24:06.624249,va,dgl,16,"(524288, 128, 128, 0.01)",48.92125105857849
2022-10-28 19:26:34.251862,agnn,dgl,16,"(524288, 128, 128, 0.01)",49.23607587814331
2022-10-28 19:27:24.241701,agnn,dgl,16,"(524288, 128, 128, 0.01)",49.990546464920044
2022-10-28 19:30:34.806143,gat,dgl,16,"(524288, 128, 128, 0.01)",71.49950671195984
2022-10-28 19:31:45.889499,gat,dgl,16,"(524288, 128, 128, 0.01)",71.0910096168518
2022-10-28 19:27:37.672803,gat,dgl,1,"(131072, 128, 128, 0.01)",51.98794722557068
2022-10-28 19:28:29.625561,gat,dgl,1,"(131072, 128, 128, 0.01)",51.95269417762756
2022-10-28 19:19:29.089476,gcn,dgl,1,"(131072, 128, 128, 0.01)",39.84741830825806
2022-10-28 19:20:09.075597,gcn,dgl,1,"(131072, 128, 128, 0.01)",39.986058950424194
2022-10-28 19:24:40.627513,agnn,dgl,1,"(131072, 128, 128, 0.01)",40.585047483444214
2022-10-28 19:25:21.237606,agnn,dgl,1,"(131072, 128, 128, 0.01)",40.61002540588379
2022-10-28 19:22:06.096233,va,dgl,1,"(131072, 128, 128, 0.01)",39.98269057273865
2022-10-28 19:22:45.683773,va,dgl,1,"(131072, 128, 128, 0.01)",39.58746933937073
2022-10-28 19:19:47.652894,va,dgl,8,"(370728, 128, 128, 0.0001)",2.2834274768829346
2022-10-28 19:19:50.028621,va,dgl,8,"(370728, 128, 128, 0.0001)",2.375657796859741
2022-10-28 19:19:20.091153,gcn,dgl,8,"(370728, 128, 128, 0.0001)",2.5225188732147217
2022-10-28 19:19:22.465194,gcn,dgl,8,"(370728, 128, 128, 0.0001)",2.3763928413391113
2022-10-28 19:20:14.350307,agnn,dgl,8,"(370728, 128, 128, 0.0001)",2.279867649078369
2022-10-28 19:20:16.685273,agnn,dgl,8,"(370728, 128, 128, 0.0001)",2.3361880779266357
2022-10-28 19:20:50.878861,gat,dgl,8,"(370728, 128, 128, 0.0001)",6.768561840057373
