datetime,benchmark,framework,nodes,sizes,time
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",10.396442200057209
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.309148269006982
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.317965922993608
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.298406029934995
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.249954766011797
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.27666897594463
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.288378905970603
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.333037139032967
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.261482918052934
2022-10-26 16:00:51.457673,a_gnn,dace_gpu,16,"(524288, 128, 128)",9.28903584193904
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.6201099709142
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.63142330897972
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.642827823059633
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.58074950100854
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.650520388968289
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.670278723002411
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.594723839079961
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.658535520080477
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.667447544052266
2022-10-26 16:02:17.842265,a_gnn_compute,dace_gpu,16,"(524288, 128, 128)",8.657619321951643
